    YYYYMMDD      HHMMSS     JULIAN        YEAR      total_column   error       instrument
    20051208      144708    2453713     2005.935934   1.8308e+016   2.9803e+015      0
    20051208      162814    2453713     2005.936127   1.7867e+016   2.9085e+015      0
    20051210      140158    2453715     2005.941328   1.2415e+016   2.0211e+015      0
    20051215       63409    2453720     2005.954175   1.0367e+016   1.6876e+015      0
    20051219       71404    2453724     2005.965209   7.3905e+015   1.2031e+015      0
    20051219      150014    2453724     2005.966096   1.6701e+016   2.7187e+015      0
    20051219      163954    2453724     2005.966286   9.7611e+015   1.5890e+015      0
    20051220      104852    2453725     2005.968358   8.9343e+015   1.4544e+015      0
    20060123      112817    2453759     2006.061583   3.6929e+016   6.0115e+015      0
    20060123      130749    2453759     2006.061773   4.9263e+016   8.0195e+015      0
    20060123      144715    2453759     2006.061962   4.0845e+016   6.6491e+015      0
    20060206       92958    2453773     2006.099715   2.4201e+016   3.9397e+015      0
    20060206      174753    2453773     2006.100662   1.7002e+016   2.7677e+015      0
    20060209      105116    2453776     2006.108088   2.5484e+016   4.1485e+015      0
    20060209      123042    2453776     2006.108278   4.1021e+016   6.6777e+015      0
    20060309      103243    2453804     2006.184765   1.8483e+016   3.0088e+015      0
    20060309      135137    2453804     2006.185144   3.1147e+016   5.0704e+015      0
    20060317       95205    2453812     2006.206606   3.9340e+015   6.4041e+014      0
    20060317      113356    2453812     2006.206800   1.2420e+016   2.0219e+015      0
    20060326      144439    2453821     2006.231820   1.5599e+016   2.5393e+015      0
    20060402      161810    2453828     2006.251176   1.4360e+016   2.3376e+015      0
    20060407      100826    2453833     2006.264171   7.6298e+015   1.2420e+015      0
    20060407      115450    2453833     2006.264374   9.6443e+015   1.5700e+015      0
    20060411      123614    2453837     2006.275411   1.8775e+016   3.0564e+015      0
    20060411      141542    2453837     2006.275601   2.2963e+016   3.7380e+015      0
    20060411      155752    2453837     2006.275795   2.6444e+016   4.3047e+015      0
    20060420      123114    2453846     2006.300059   4.9061e+015   7.9865e+014      0
    20060420      141139    2453846     2006.300250   9.5859e+015   1.5605e+015      0
    20060420      155123    2453846     2006.300440   1.1959e+016   1.9467e+015      0
    20060421       84914    2453847     2006.302377   5.8192e+015   9.4730e+014      0
    20060421      102844    2453847     2006.302566   9.2617e+015   1.5077e+015      0
    20060423      130653    2453849     2006.308346   1.6685e+016   2.7161e+015      0
    20060504      145258    2453860     2006.338685   1.0142e+016   1.6511e+015      0
    20060505      142904    2453861     2006.341380   1.5595e+016   2.5386e+015      0
    20060613      150409    2453900     2006.448296   9.0237e+015   1.4689e+015      0
    20060626      135742    2453913     2006.483786   7.8884e+015   1.2841e+015      0
    20060705      155147    2453922     2006.508660   4.6825e+015   7.6226e+014      0
    20060708      120050    2453925     2006.516440   6.4625e+015   1.0520e+015      0
    20060814      120557    2453962     2006.617820   2.3219e+016   3.7797e+015      0
    20060815       95639    2453963     2006.620313   8.2451e+015   1.3422e+015      0
    20060822      100245    2453970     2006.639503   1.8841e+016   3.0671e+015      0
    20060901      100305    2453980     2006.666901   1.2610e+016   2.0528e+015      0
    20060905      122625    2453984     2006.678132   1.0690e+016   1.7402e+015      0
    20060905      140642    2453984     2006.678323   1.7235e+016   2.8057e+015      0
    20060915      130216    2453994     2006.705598   1.7163e+016   2.7939e+015      0
    20060916       85827    2453995     2006.707874   2.2568e+016   3.6738e+015      0
    20060916      135540    2453995     2006.708439   2.1117e+016   3.4376e+015      0
    20060925      121624    2454004     2006.732908   9.1581e+015   1.4908e+015      0
    20061029       95636    2454038     2006.825793   1.1104e+016   1.8076e+015      0
    20061029      113821    2454038     2006.825986   9.2345e+015   1.5033e+015      0
    20061030       85032    2454039     2006.828407   2.0259e+016   3.2979e+015      0
    20061031       93124    2454040     2006.831224   1.0239e+016   1.6667e+015      0
    20061101      100132    2454041     2006.834021   1.5275e+016   2.4865e+015      0
    20061101      114233    2454041     2006.834213   1.4968e+016   2.4366e+015      0
    20061111       93906    2454051     2006.861376   2.2074e+016   3.5934e+015      0
    20061118      115518    2454058     2006.880813   2.4085e+016   3.9208e+015      0
    20061120      100056    2454060     2006.886075   3.1095e+016   5.0619e+015      0
    20061123       92002    2454063     2006.894216   2.1190e+016   3.4495e+015      0
    20061125      131059    2454065     2006.900135   2.4755e+016   4.0298e+015      0
    20061125      145248    2454065     2006.900329   4.4648e+016   7.2682e+015      0
    20061125      163213    2454065     2006.900518   4.0801e+016   6.6418e+015      0
    20061128      100223    2454068     2006.907995   2.7117e+016   4.4143e+015      0
    20061201       93351    2454071     2006.916160   3.6120e+016   5.8799e+015      0
    20061201      125352    2454071     2006.916541   8.1731e+016   1.3305e+016      0
    20061218       95630    2454088     2006.962779   2.3873e+016   3.8863e+015      0
    20061218      131518    2454088     2006.963157   3.1265e+016   5.0895e+015      0
    20061218      145439    2454088     2006.963346   3.0222e+016   4.9198e+015      0
    20061218      162717    2454088     2006.963522   3.2127e+016   5.2298e+015      0
    20061221      131530    2454091     2006.971377   1.8697e+016   3.0436e+015      0
    20061221      145504    2454091     2006.971566   1.8622e+016   3.0314e+015      0
    20070109      143300    2454110     2007.023579   1.6632e+016   2.7075e+015      0
    20070110      110933    2454111     2007.025931   1.6192e+016   2.6358e+015      0
    20070110      124915    2454111     2007.026121   2.3506e+016   3.8266e+015      0
    20070111       93329    2454112     2007.028488   2.5279e+016   4.1151e+015      0
    20070111      111247    2454112     2007.028677   2.9088e+016   4.7352e+015      0
    20070111      125211    2454112     2007.028866   4.6722e+016   7.6057e+015      0
    20070111      143142    2454112     2007.029056   4.7018e+016   7.6541e+015      0
    20070112      132938    2454113     2007.031677   3.2369e+016   5.2692e+015      0
    20070118      112532    2454119     2007.047880   2.5938e+016   4.2224e+015      0
    20070122       95204    2454123     2007.058661   1.4602e+016   2.3771e+015      0
    20070129      121636    2454130     2007.078114   8.0765e+015   1.3148e+015      0
    20070214      122103    2454146     2007.121958   1.6503e+016   2.6865e+015      0
    20070215       92603    2454147     2007.124365   1.1517e+016   1.8748e+015      0
    20070215      124731    2454147     2007.124748   1.8234e+016   2.9682e+015      0
    20070215      142657    2454147     2007.124937   1.3933e+016   2.2681e+015      0
    20070315      105902    2454175     2007.201254   2.0173e+016   3.2839e+015      0
    20070315      123834    2454175     2007.201443   1.3811e+016   2.2483e+015      0
    20070315      150243    2454175     2007.201717   1.8955e+016   3.0857e+015      0
    20070328      164156    2454188     2007.237523   1.7106e+016   2.7846e+015      0
    20070330      115653    2454190     2007.242460   1.0192e+016   1.6592e+015      0
    20070411      124712    2454202     2007.275432   1.1542e+016   1.8788e+015      0
    20070503      103817    2454224     2007.335461   1.1426e+016   1.8601e+015      0
    20070503      134440    2454224     2007.335816   1.2258e+016   1.9954e+015      0
    20070503      141305    2454224     2007.335870   1.7481e+016   2.8456e+015      0
    20070503      155605    2454224     2007.336066   1.6350e+016   2.6616e+015      0
    20070515      100414    2454236     2007.368273   1.0934e+016   1.7800e+015      0
    20070515      101829    2454236     2007.368300   2.0414e+016   3.3232e+015      0
    20070515      110059    2454236     2007.368381   1.4393e+016   2.3430e+015      0
    20070702      110118    2454284     2007.499888   5.2903e+015   8.6120e+014      0
    20070716      104205    2454298     2007.538208   8.4988e+015   1.3835e+015      0
    20071004       95157    2454378     2007.757291   9.7997e+015   1.5953e+015      0
    20071004      102021    2454378     2007.757345   5.3313e+015   8.6787e+014      0
    20071004      110245    2454378     2007.757425   1.0559e+016   1.7189e+015      0
    20071004      113108    2454378     2007.757479   5.2326e+015   8.5180e+014      0
    20071004      120026    2454378     2007.757535   8.4311e+015   1.3725e+015      0
    20071004      133146    2454378     2007.757709   1.4318e+016   2.3308e+015      0
    20071004      134604    2454378     2007.757736   1.5760e+016   2.5655e+015      0
    20071004      141430    2454378     2007.757790   1.6131e+016   2.6260e+015      0
    20071004      144509    2454378     2007.757848   1.0313e+016   1.6788e+015      0
    20071004      154457    2454378     2007.757962   8.0216e+015   1.3058e+015      0
    20071004      155908    2454378     2007.757989   1.0415e+016   1.6955e+015      0
    20071011      103611    2454385     2007.776553   1.8899e+016   3.0766e+015      0
    20071011      110429    2454385     2007.776607   2.4489e+016   3.9866e+015      0
    20071011      114657    2454385     2007.776688   3.4172e+016   5.5628e+015      0
    20071011      121518    2454385     2007.776741   2.6949e+016   4.3869e+015      0
    20071011      122926    2454385     2007.776768   4.0888e+016   6.6562e+015      0
    20071011      152339    2454385     2007.777100   4.3853e+016   7.1388e+015      0
    20071011      155200    2454385     2007.777154   2.5676e+016   4.1798e+015      0
    20071018      112230    2454392     2007.795819   7.8997e+015   1.2860e+015      0
    20071018      115052    2454392     2007.795873   1.0988e+016   1.7887e+015      0
    20071018      124731    2454392     2007.795981   1.4603e+016   2.3772e+015      0
    20071018      130142    2454392     2007.796008   7.9542e+015   1.2948e+015      0
    20071018      131551    2454392     2007.796035   1.1101e+016   1.8072e+015      0
    20071018      134608    2454392     2007.796092   8.2913e+015   1.3497e+015      0
    20071018      140019    2454392     2007.796119   1.7440e+016   2.8390e+015      0
    20080403      113806    2454560     2008.255423   1.3267e+016   2.1598e+015      0
    20080403      122232    2454560     2008.255507   9.2140e+015   1.4999e+015      0
    20080403      130451    2454560     2008.255588   9.2047e+015   1.4984e+015      0
    20080403      133307    2454560     2008.255641   9.7842e+015   1.5927e+015      0
    20080403      144515    2454560     2008.255778   1.0290e+016   1.6751e+015      0
