    YYYYMMDD      HHMMSS     JULIAN        YEAR      total_column   error       instrument
    20131212      171738    2456639     2013.947180   1.7896e+016   2.9132e+015      1
    20131213       83546    2456640     2013.948926   1.1904e+016   1.9378e+015      1
    20131213       90753    2456640     2013.948988   1.2792e+016   2.0824e+015      1
    20131213       93958    2456640     2013.949049   1.3497e+016   2.1972e+015      1
    20131213      103211    2456640     2013.949148   1.1456e+016   1.8649e+015      1
    20131213      110417    2456640     2013.949209   1.5929e+016   2.5930e+015      1
    20131213      133659    2456640     2013.949500   2.2200e+016   3.6139e+015      1
    20131217       84120    2456644     2013.959896   9.2436e+015   1.5047e+015      1
    20131217      132132    2456644     2013.960429   1.4561e+016   2.3703e+015      1
    20131217      140720    2456644     2013.960516   1.3813e+016   2.2486e+015      1
    20131217      145311    2456644     2013.960603   1.2749e+016   2.0753e+015      1
    20131217      153857    2456644     2013.960691   1.2767e+016   2.0783e+015      1
    20131217      162447    2456644     2013.960778   1.3372e+016   2.1768e+015      1
    20131218       94308    2456645     2013.962753   8.9626e+015   1.4590e+015      1
    20131218      140230    2456645     2013.963247   1.0639e+016   1.7320e+015      1
    20131218      143437    2456645     2013.963308   1.1550e+016   1.8803e+015      1
    20131218      153853    2456645     2013.963430   9.0710e+015   1.4767e+015      1
    20131219       64408    2456646     2013.965152   9.9739e+015   1.6236e+015      1
    20131219       71614    2456646     2013.965214   1.4767e+016   2.4039e+015      1
    20131219       74822    2456646     2013.965275   1.1815e+016   1.9234e+015      1
    20131219       85237    2456646     2013.965397   1.4438e+016   2.3503e+015      1
    20131219       92445    2456646     2013.965458   1.5617e+016   2.5422e+015      1
    20131219       95653    2456646     2013.965519   2.0558e+016   3.3465e+015      1
    20131219      102902    2456646     2013.965580   1.5549e+016   2.5312e+015      1
    20131219      110110    2456646     2013.965641   1.8702e+016   3.0445e+015      1
    20131219      130937    2456646     2013.965886   2.0126e+016   3.2763e+015      1
    20131219      134141    2456646     2013.965947   2.2206e+016   3.6149e+015      1
    20131219      141347    2456646     2013.966008   2.2321e+016   3.6335e+015      1
    20131219      144554    2456646     2013.966069   2.2170e+016   3.6089e+015      1
    20131220       65902    2456647     2013.967921   3.0739e+016   5.0040e+015      1
    20131220       73929    2456647     2013.967997   3.0770e+016   5.0090e+015      1
    20131220       82917    2456647     2013.968092   3.4360e+016   5.5934e+015      1
    20131220       92037    2456647     2013.968190   3.8851e+016   6.3245e+015      1
    20131220      101005    2456647     2013.968284   4.5396e+016   7.3899e+015      1
    20131220      105555    2456647     2013.968371   5.9933e+016   9.7563e+015      1
    20131220      145217    2456647     2013.968821   4.7669e+016   7.7599e+015      1
    20131221       63753    2456648     2013.970620   2.6861e+016   4.3726e+015      1
    20131221       72341    2456648     2013.970707   2.8880e+016   4.7013e+015      1
    20131221       93742    2456648     2013.970962   2.7164e+016   4.4220e+015      1
    20131221      102332    2456648     2013.971049   1.6399e+016   2.6696e+015      1
    20131221      124650    2456648     2013.971322   1.6244e+016   2.6443e+015      1
    20131221      135112    2456648     2013.971444   1.8005e+016   2.9310e+015      1
    20131221      142320    2456648     2013.971506   1.9797e+016   3.2227e+015      1
    20131221      145529    2456648     2013.971567   2.3526e+016   3.8298e+015      1
    20131221      152737    2456648     2013.971628   1.7942e+016   2.9207e+015      1
    20131222       71031    2456649     2013.973422   2.2766e+016   3.7061e+015      1
    20131222       84143    2456649     2013.973595   2.2364e+016   3.6405e+015      1
    20131222       90630    2456649     2013.973643   2.6523e+016   4.3177e+015      1
    20131226      145635    2456653     2013.985267   1.0615e+016   1.7280e+015      1
    20131227       70442    2456654     2013.987109   8.4002e+015   1.3675e+015      1
    20131227       90741    2456654     2013.987343   9.4523e+015   1.5387e+015      1
    20131227       94420    2456654     2013.987413   1.0420e+016   1.6962e+015      1
    20131227      103434    2456654     2013.987509   9.0845e+015   1.4788e+015      1
    20131227      110643    2456654     2013.987570   9.0140e+015   1.4674e+015      1
    20131229      102116    2456656     2013.992963   7.5524e+015   1.2294e+015      1
    20131229      132430    2456656     2013.993311   5.5029e+015   8.9580e+014      1
    20131229      141018    2456656     2013.993399   8.5064e+015   1.3847e+015      1
    20131230       91426    2456657     2013.995575   1.0604e+016   1.7263e+015      1
    20131230       93802    2456657     2013.995620   8.4123e+015   1.3694e+015      1
    20131230      110947    2456657     2013.995795   7.2856e+015   1.1860e+015      1
    20131230      135041    2456657     2013.996101   1.0052e+016   1.6363e+015      1
    20131230      145459    2456657     2013.996223   1.1140e+016   1.8135e+015      1
    20131230      152706    2456657     2013.996284   1.2257e+016   1.9952e+015      1
    20131230      155915    2456657     2013.996346   1.1071e+016   1.8022e+015      1
    20131230      163126    2456657     2013.996407   1.3652e+016   2.2223e+015      1
    20131230      170334    2456657     2013.996468   1.4237e+016   2.3177e+015      1
    20140105       75437    2456663     2014.011862   5.6439e+015   9.1877e+014      1
    20140105       82645    2456663     2014.011923   7.1316e+015   1.1609e+015      1
    20140105       85854    2456663     2014.011984   7.5329e+015   1.2263e+015      1
    20140105       93104    2456663     2014.012045   9.5955e+015   1.5620e+015      1
    20140105      101206    2456663     2014.012123   1.4535e+016   2.3661e+015      1
    20140105      154036    2456663     2014.012748   1.7958e+016   2.9234e+015      1
    20140105      171526    2456663     2014.012929   2.1345e+016   3.4747e+015      1
    20140106       73053    2456664     2014.014556   7.1805e+015   1.1689e+015      1
    20140106      105513    2456664     2014.014945   6.6422e+015   1.0813e+015      1
    20140106      131518    2456664     2014.015212   1.0508e+016   1.7105e+015      1
    20140106      144824    2456664     2014.015389   8.5508e+015   1.3920e+015      1
    20140106      162113    2456664     2014.015565   1.0153e+016   1.6528e+015      1
    20140110      110025    2456668     2014.025914   1.4549e+016   2.3685e+015      1
    20140110      130901    2456668     2014.026159   2.0602e+016   3.3538e+015      1
    20140110      134111    2456668     2014.026220   1.5228e+016   2.4790e+015      1
    20140110      141323    2456668     2014.026281   1.6272e+016   2.6489e+015      1
    20140110      144533    2456668     2014.026342   1.9919e+016   3.2426e+015      1
    20140110      154204    2456668     2014.026450   1.6832e+016   2.7400e+015      1
    20140111       61902    2456669     2014.028118   1.5309e+016   2.4922e+015      1
    20140111       72318    2456669     2014.028241   1.1888e+016   1.9352e+015      1
    20140111       75526    2456669     2014.028302   2.1466e+016   3.4945e+015      1
    20140111       82743    2456669     2014.028363   2.0745e+016   3.3771e+015      1
    20140111       85951    2456669     2014.028424   2.4809e+016   4.0386e+015      1
    20140111       93159    2456669     2014.028486   2.1307e+016   3.4686e+015      1
    20140111      100408    2456669     2014.028547   1.8705e+016   3.0449e+015      1
    20140111      103615    2456669     2014.028608   2.0467e+016   3.3318e+015      1
    20140111      110825    2456669     2014.028669   2.4683e+016   4.0181e+015      1
    20140111      124452    2456669     2014.028852   1.7402e+016   2.8329e+015      1
    20140111      131703    2456669     2014.028914   2.1806e+016   3.5498e+015      1
    20140111      134912    2456669     2014.028975   2.1016e+016   3.4212e+015      1
    20140111      142119    2456669     2014.029036   2.5314e+016   4.1208e+015      1
    20140111      145329    2456669     2014.029097   2.4661e+016   4.0145e+015      1
    20140112       71109    2456670     2014.030957   1.7402e+016   2.8328e+015      1
    20140112       74320    2456670     2014.031019   1.9955e+016   3.2485e+015      1
    20140114       85047    2456672     2014.036626   7.9153e+015   1.2885e+015      1
    20140114      100046    2456672     2014.036759   1.2450e+016   2.0266e+015      1
    20140114      103251    2456672     2014.036820   1.4483e+016   2.3576e+015      1
    20140114      110458    2456672     2014.036882   1.5177e+016   2.4707e+015      1
    20140114      124127    2456672     2014.037065   1.3753e+016   2.2388e+015      1
    20140114      131337    2456672     2014.037126   1.5624e+016   2.5434e+015      1
    20140114      145000    2456672     2014.037310   1.2347e+016   2.0099e+015      1
    20140114      162625    2456672     2014.037493   1.8572e+016   3.0233e+015      1
    20140115       84333    2456673     2014.039352   8.6000e+015   1.4000e+015      1
    20140115       92958    2456673     2014.039441   9.4766e+015   1.5427e+015      1
    20140115      101620    2456673     2014.039529   2.3105e+016   3.7612e+015      1
    20140115      110244    2456673     2014.039617   2.3189e+016   3.7750e+015      1
    20140115      132153    2456673     2014.039882   4.2062e+016   6.8472e+015      1
    20140115      140816    2456673     2014.039970   4.3564e+016   7.0918e+015      1
    20140115      145439    2456673     2014.040058   3.3776e+016   5.4983e+015      1
    20140115      154100    2456673     2014.040146   3.1962e+016   5.2030e+015      1
    20140115      164713    2456673     2014.040272   2.5703e+016   4.1841e+015      1
    20140115      173301    2456673     2014.040360   1.7407e+016   2.8336e+015      1
    20140116      103630    2456674     2014.042307   1.1520e+016   1.8753e+015      1
    20140116      125354    2456674     2014.042568   1.1518e+016   1.8750e+015      1
    20140117       95944    2456675     2014.044977   1.5415e+016   2.5093e+015      1
    20140117      103152    2456675     2014.045038   1.5659e+016   2.5492e+015      1
    20140117      110402    2456675     2014.045099   2.0321e+016   3.3080e+015      1
    20140117      113611    2456675     2014.045160   2.1726e+016   3.5368e+015      1
    20140117      124031    2456675     2014.045283   2.6615e+016   4.3325e+015      1
    20140117      131238    2456675     2014.045344   2.7699e+016   4.5091e+015      1
    20140117      134448    2456675     2014.045405   2.5057e+016   4.0790e+015      1
    20140117      141655    2456675     2014.045466   1.7919e+016   2.9171e+015      1
    20140117      152112    2456675     2014.045588   7.9365e+015   1.2920e+015      1
    20140117      155320    2456675     2014.045649   6.1464e+015   1.0006e+015      1
    20140118       80056    2456676     2014.047490   9.4212e+015   1.5337e+015      1
    20140118       84840    2456676     2014.047581   1.1228e+016   1.8278e+015      1
    20140118       93500    2456676     2014.047669   1.3182e+016   2.1459e+015      1
    20140118      102125    2456676     2014.047758   1.9022e+016   3.0966e+015      1
    20140118      110751    2456676     2014.047846   2.6768e+016   4.3574e+015      1
    20140127      101902    2456685     2014.072411   8.0645e+015   1.3128e+015      1
    20140127      110524    2456685     2014.072499   7.6004e+015   1.2373e+015      1
    20140127      121945    2456685     2014.072640   1.1686e+016   1.9024e+015      1
    20140127      130612    2456685     2014.072729   1.3444e+016   2.1885e+015      1
    20140127      135233    2456685     2014.072817   1.2525e+016   2.0389e+015      1
    20140127      143858    2456685     2014.072905   9.7821e+015   1.5924e+015      1
    20140127      152521    2456685     2014.072993   6.2624e+015   1.0194e+015      1
    20140127      161144    2456685     2014.073082   1.0946e+016   1.7818e+015      1
    20140128      102205    2456686     2014.075156   1.3434e+016   2.1869e+015      1
    20140128      151009    2456686     2014.075704   1.0707e+016   1.7430e+015      1
    20140129       73308    2456687     2014.077574   1.8637e+016   3.0339e+015      1
    20140129       95611    2456687     2014.077847   1.7997e+016   2.9297e+015      1
    20140129      102818    2456687     2014.077908   1.5860e+016   2.5818e+015      1
    20140129      110029    2456687     2014.077969   2.2543e+016   3.6697e+015      1
    20140129      113239    2456687     2014.078030   2.0413e+016   3.3230e+015      1
    20140129      120447    2456687     2014.078091   1.9191e+016   3.1241e+015      1
    20140129      123656    2456687     2014.078152   2.0269e+016   3.2995e+015      1
    20140129      130908    2456687     2014.078214   1.9560e+016   3.1841e+015      1
    20140129      134117    2456687     2014.078275   1.4214e+016   2.3139e+015      1
    20140129      141324    2456687     2014.078336   1.4483e+016   2.3576e+015      1
    20140129      144534    2456687     2014.078397   1.6709e+016   2.7201e+015      1
    20140129      154957    2456687     2014.078520   1.2199e+016   1.9859e+015      1
    20140129      162208    2456687     2014.078581   1.2751e+016   2.0757e+015      1
    20140129      172625    2456687     2014.078703   1.0941e+016   1.7810e+015      1
    20140130       74529    2456688     2014.080338   5.5832e+015   9.0888e+014      1
    20140130      102322    2456688     2014.080638   1.5405e+016   2.5078e+015      1
    20140130      105529    2456688     2014.080699   1.5687e+016   2.5537e+015      1
    20140130      112735    2456688     2014.080760   1.4855e+016   2.4181e+015      1
    20140130      115943    2456688     2014.080821   1.5307e+016   2.4917e+015      1
    20140130      123152    2456688     2014.080883   1.4760e+016   2.4028e+015      1
    20140130      130401    2456688     2014.080944   1.3371e+016   2.1766e+015      1
    20140130      140818    2456688     2014.081066   1.1899e+016   1.9370e+015      1
    20140130      144023    2456688     2014.081127   1.7010e+016   2.7690e+015      1
    20140130      151233    2456688     2014.081188   1.7759e+016   2.8910e+015      1
    20140130      154439    2456688     2014.081249   1.4904e+016   2.4262e+015      1
    20140130      164859    2456688     2014.081372   1.0007e+016   1.6290e+015      1
    20140131       62419    2456689     2014.082923   9.9392e+015   1.6180e+015      1
    20140131       72834    2456689     2014.083045   1.2593e+016   2.0500e+015      1
    20140131       81913    2456689     2014.083142   8.8204e+015   1.4359e+015      1
    20140131       85121    2456689     2014.083203   1.3036e+016   2.1222e+015      1
    20140131       92329    2456689     2014.083264   1.4663e+016   2.3869e+015      1
    20140131       95535    2456689     2014.083325   1.3181e+016   2.1457e+015      1
    20140131      102742    2456689     2014.083386   1.4589e+016   2.3749e+015      1
    20140131      105459    2456689     2014.083438   2.2538e+016   3.6689e+015      1
    20140131      112513    2456689     2014.083495   1.8731e+016   3.0491e+015      1
    20140131      115720    2456689     2014.083557   2.0265e+016   3.2990e+015      1
    20140131      122928    2456689     2014.083618   2.3689e+016   3.8562e+015      1
    20140131      130136    2456689     2014.083679   2.2376e+016   3.6425e+015      1
    20140131      133339    2456689     2014.083740   2.6222e+016   4.2686e+015      1
    20140131      140548    2456689     2014.083801   2.7659e+016   4.5026e+015      1
    20140131      143753    2456689     2014.083862   3.4224e+016   5.5713e+015      1
    20140131      150958    2456689     2014.083923   4.0368e+016   6.5715e+015      1
    20140131      154209    2456689     2014.083984   4.3681e+016   7.1108e+015      1
    20140201      112201    2456690     2014.086229   1.3655e+016   2.2229e+015      1
    20140201      122617    2456690     2014.086351   1.4637e+016   2.3828e+015      1
    20140201      125826    2456690     2014.086413   1.7367e+016   2.8271e+015      1
    20140201      133031    2456690     2014.086474   1.2189e+016   1.9843e+015      1
    20140202      102749    2456691     2014.088866   1.6229e+016   2.6419e+015      1
    20140202      105955    2456691     2014.088927   1.8978e+016   3.0894e+015      1
    20140202      113202    2456691     2014.088988   1.8093e+016   2.9454e+015      1
    20140202      120410    2456691     2014.089049   2.0679e+016   3.3663e+015      1
    20140202      123617    2456691     2014.089110   2.0670e+016   3.3649e+015      1
    20140202      130824    2456691     2014.089171   2.0403e+016   3.3214e+015      1
    20140202      134032    2456691     2014.089232   1.5706e+016   2.5568e+015      1
    20140202      141238    2456691     2014.089293   1.2881e+016   2.0968e+015      1
    20140202      144447    2456691     2014.089355   1.2216e+016   1.9886e+015      1
    20140202      151656    2456691     2014.089416   1.3543e+016   2.2046e+015      1
    20140202      154903    2456691     2014.089477   1.1266e+016   1.8340e+015      1
    20140203      145147    2456692     2014.092108   2.1825e+016   3.5528e+015      1
    20140203      152449    2456692     2014.092171   2.2469e+016   3.6578e+015      1
    20140203      155757    2456692     2014.092234   2.3977e+016   3.9031e+015      1
    20140203      163050    2456692     2014.092296   2.1382e+016   3.4808e+015      1
    20140203      170335    2456692     2014.092358   1.7850e+016   2.9057e+015      1
    20140207      100315    2456696     2014.102518   8.2587e+015   1.3444e+015      1
    20140207      110733    2456696     2014.102640   1.0304e+016   1.6773e+015      1
    20140207      113941    2456696     2014.102701   1.2049e+016   1.9614e+015      1
    20140207      121150    2456696     2014.102762   1.8562e+016   3.0217e+015      1
    20140207      124359    2456696     2014.102823   2.0214e+016   3.2906e+015      1
    20140207      134817    2456696     2014.102946   1.4766e+016   2.4038e+015      1
    20140207      142026    2456696     2014.103007   2.4720e+016   4.0241e+015      1
    20140207      145234    2456696     2014.103068   2.7627e+016   4.4973e+015      1
    20140207      152444    2456696     2014.103129   2.4312e+016   3.9576e+015      1
    20140207      155650    2456696     2014.103190   1.8547e+016   3.0193e+015      1
    20140207      162858    2456696     2014.103251   1.7539e+016   2.8552e+015      1
    20140207      170107    2456696     2014.103313   1.5430e+016   2.5118e+015      1
    20140208       65030    2456697     2014.104891   2.3500e+016   3.8256e+015      1
    20140208       72237    2456697     2014.104952   1.9781e+016   3.2201e+015      1
    20140208       75447    2456697     2014.105013   1.8708e+016   3.0454e+015      1
    20140208       82654    2456697     2014.105074   2.4461e+016   3.9820e+015      1
    20140208       85902    2456697     2014.105135   2.6310e+016   4.2830e+015      1
    20140208       93112    2456697     2014.105196   2.8907e+016   4.7057e+015      1
    20140208      100320    2456697     2014.105257   2.0094e+016   3.2711e+015      1
    20140208      103530    2456697     2014.105319   2.6475e+016   4.3098e+015      1
    20140208      110737    2456697     2014.105380   2.8111e+016   4.5762e+015      1
    20140208      113949    2456697     2014.105441   2.6228e+016   4.2696e+015      1
    20140208      121157    2456697     2014.105502   2.7670e+016   4.5043e+015      1
    20140208      124407    2456697     2014.105563   2.9346e+016   4.7772e+015      1
    20140208      131615    2456697     2014.105625   2.5272e+016   4.1141e+015      1
    20140208      134823    2456697     2014.105686   2.4960e+016   4.0632e+015      1
    20140208      142031    2456697     2014.105747   2.8135e+016   4.5800e+015      1
    20140208      145241    2456697     2014.105808   2.5590e+016   4.1658e+015      1
    20140208      152450    2456697     2014.105869   2.6001e+016   4.2326e+015      1
    20140208      155659    2456697     2014.105930   1.7277e+016   2.8125e+015      1
    20140208      162908    2456697     2014.105992   1.2244e+016   1.9932e+015      1
    20140208      170117    2456697     2014.106053   1.2199e+016   1.9858e+015      1
    20140208      173326    2456697     2014.106114   1.8123e+016   2.9502e+015      1
    20140209      132847    2456698     2014.108388   1.9818e+016   3.2261e+015      1
    20140213       84311    2456702     2014.118804   1.0703e+016   1.7423e+015      1
    20140213      103343    2456702     2014.119014   1.9679e+016   3.2034e+015      1
    20140213      112744    2456702     2014.119117   1.9854e+016   3.2319e+015      1
    20140220      102145    2456709     2014.138169   6.5711e+015   1.0697e+015      1
    20140220      115437    2456709     2014.138346   5.6051e+015   9.1245e+014      1
    20140220      141355    2456709     2014.138611   8.9596e+015   1.4585e+015      1
    20140220      150020    2456709     2014.138699   7.0981e+015   1.1555e+015      1
    20140220      154649    2456709     2014.138788   9.7264e+015   1.5833e+015      1
    20140220      163314    2456709     2014.138876   9.1402e+015   1.4879e+015      1
    20140220      171943    2456709     2014.138964   7.3938e+015   1.2036e+015      1
    20140221       82805    2456710     2014.140693   7.4689e+015   1.2158e+015      1
    20140224      105326    2456713     2014.149188   1.1198e+016   1.8229e+015      1
    20140224      113912    2456713     2014.149275   8.6116e+015   1.4019e+015      1
    20140224      131047    2456713     2014.149450   1.0230e+016   1.6652e+015      1
    20140224      135634    2456713     2014.149537   1.4294e+016   2.3269e+015      1
    20140224      144220    2456713     2014.149624   1.2905e+016   2.1009e+015      1
    20140224      152806    2456713     2014.149711   1.0424e+016   1.6970e+015      1
    20140224      161353    2456713     2014.149798   1.2804e+016   2.0843e+015      1
    20140225      104845    2456714     2014.151919   1.2089e+016   1.9679e+015      1
    20140225      112058    2456714     2014.151981   1.0624e+016   1.7294e+015      1
    20140225      115306    2456714     2014.152042   1.7657e+016   2.8743e+015      1
    20140225      132537    2456714     2014.152218   1.8408e+016   2.9966e+015      1
    20140225      142953    2456714     2014.152340   1.6524e+016   2.6899e+015      1
    20140225      150202    2456714     2014.152401   1.2276e+016   1.9983e+015      1
    20140225      153410    2456714     2014.152462   1.4629e+016   2.3814e+015      1
    20140305       92517    2456722     2014.173678   1.4935e+016   2.4312e+015      1
    20140305      100114    2456722     2014.173747   1.3919e+016   2.2658e+015      1
    20140305      104744    2456722     2014.173835   2.2695e+016   3.6946e+015      1
    20140305      113221    2456722     2014.173920   1.8708e+016   3.0455e+015      1
    20140307       82231    2456724     2014.179038   1.1838e+016   1.9271e+015      1
    20140307       90852    2456724     2014.179126   1.3660e+016   2.2236e+015      1
    20140307       95517    2456724     2014.179215   1.2917e+016   2.1027e+015      1
    20140307      104139    2456724     2014.179303   2.0464e+016   3.3313e+015      1
    20140307      112801    2456724     2014.179391   1.5819e+016   2.5752e+015      1
    20140307      121425    2456724     2014.179479   1.8298e+016   2.9787e+015      1
    20140307      130049    2456724     2014.179568   2.1763e+016   3.5427e+015      1
    20140310       83846    2456727     2014.187288   9.2243e+015   1.5016e+015      1
    20140310      101130    2456727     2014.187465   1.4897e+016   2.4250e+015      1
    20140310      114316    2456727     2014.187639   1.8395e+016   2.9944e+015      1
    20140310      122952    2456727     2014.187728   2.6884e+016   4.3764e+015      1
    20140310      131616    2456727     2014.187816   2.0294e+016   3.3037e+015      1
    20140310      140240    2456727     2014.187905   2.2036e+016   3.5872e+015      1
    20140310      144905    2456727     2014.187993   1.6682e+016   2.7157e+015      1
    20140310      153527    2456727     2014.188081   1.1891e+016   1.9357e+015      1
    20140310      170048    2456727     2014.188244   1.3843e+016   2.2535e+015      1
    20140311       95451    2456728     2014.190173   1.0167e+016   1.6550e+015      1
    20140311      140615    2456728     2014.190651   1.8016e+016   2.9327e+015      1
    20140311      143823    2456728     2014.190712   1.2101e+016   1.9699e+015      1
    20140311      151032    2456728     2014.190773   1.7936e+016   2.9197e+015      1
    20140313      150655    2456730     2014.196246   1.3507e+016   2.1988e+015      1
    20140314       81942    2456731     2014.198211   9.5230e+015   1.5502e+015      1
    20140315       70517    2456732     2014.200809   1.5237e+016   2.4805e+015      1
    20140315       73726    2456732     2014.200870   1.7295e+016   2.8155e+015      1
    20140315       84916    2456732     2014.201007   1.3898e+016   2.2624e+015      1
    20140315      102115    2456732     2014.201182   1.9955e+016   3.2485e+015      1
    20140315      144410    2456732     2014.201682   2.0256e+016   3.2975e+015      1
    20140317      114130    2456734     2014.206814   6.3362e+015   1.0315e+015      1
    20140317      122719    2456734     2014.206901   9.0687e+015   1.4763e+015      1
    20140317      131309    2456734     2014.206988   1.1971e+016   1.9487e+015      1
    20140317      144445    2456734     2014.207163   1.1564e+016   1.8826e+015      1
    20140318      101615    2456735     2014.209392   1.1454e+016   1.8645e+015      1
    20140318      113311    2456735     2014.209538   2.0311e+016   3.3064e+015      1
    20140318      120519    2456735     2014.209599   1.3405e+016   2.1822e+015      1
    20140319       71503    2456736     2014.211787   1.0830e+016   1.7630e+015      1
    20140319       85138    2456736     2014.211970   1.0879e+016   1.7709e+015      1
    20140319      110115    2456736     2014.212217   9.4097e+015   1.5318e+015      1
    20140319      113328    2456736     2014.212278   1.5104e+016   2.4588e+015      1
    20140319      120536    2456736     2014.212339   1.4305e+016   2.3286e+015      1
    20140320      154205    2456737     2014.215491   1.0793e+016   1.7570e+015      1
    20140321      115712    2456738     2014.217803   1.6464e+016   2.6802e+015      1
    20140321      132300    2456738     2014.217966   1.9811e+016   3.2249e+015      1
    20140321      135505    2456738     2014.218027   1.8530e+016   3.0164e+015      1
    20140321      142710    2456738     2014.218088   2.6774e+016   4.3584e+015      1
    20140321      145917    2456738     2014.218149   2.5491e+016   4.1496e+015      1
    20140322      103410    2456739     2014.220385   1.2671e+016   2.0627e+015      1
    20140322      112034    2456739     2014.220473   1.3085e+016   2.1301e+015      1
    20140322      120658    2456739     2014.220561   2.0079e+016   3.2686e+015      1
    20140322      132010    2456739     2014.220700   1.9891e+016   3.2380e+015      1
    20140325       90237    2456742     2014.228430   6.6847e+015   1.0882e+015      1
    20140325       94900    2456742     2014.228518   1.3387e+016   2.1792e+015      1
    20140325      103522    2456742     2014.228606   1.0278e+016   1.6731e+015      1
    20140325      111401    2456742     2014.228680   1.1409e+016   1.8573e+015      1
    20140325      124403    2456742     2014.228851   9.9820e+015   1.6250e+015      1
    20140402       95720    2456750     2014.250452   1.1141e+016   1.8136e+015      1
    20140402      102931    2456750     2014.250513   1.1448e+016   1.8636e+015      1
    20140402      110137    2456750     2014.250574   1.3242e+016   2.1557e+015      1
    20140402      113346    2456750     2014.250635   1.4243e+016   2.3185e+015      1
    20140402      120553    2456750     2014.250696   1.3178e+016   2.1453e+015      1
    20140402      123800    2456750     2014.250757   1.4788e+016   2.4073e+015      1
    20140402      131008    2456750     2014.250818   2.1017e+016   3.4213e+015      1
    20140402      134217    2456750     2014.250880   1.8438e+016   3.0014e+015      1
    20140402      141422    2456750     2014.250941   1.8438e+016   3.0016e+015      1
    20140402      144629    2456750     2014.251002   1.7767e+016   2.8922e+015      1
    20140402      151837    2456750     2014.251063   1.6155e+016   2.6298e+015      1
    20140402      155042    2456750     2014.251124   1.9790e+016   3.2216e+015      1
    20140402      163256    2456750     2014.251204   1.9591e+016   3.1891e+015      1
    20140403       80222    2456751     2014.252973   2.2587e+016   3.6769e+015      1
    20140403       84841    2456751     2014.253061   1.8744e+016   3.0514e+015      1
    20140403       93503    2456751     2014.253149   1.9667e+016   3.2015e+015      1
    20140403      102129    2456751     2014.253237   1.9143e+016   3.1162e+015      1
    20140403      110751    2456751     2014.253325   1.8391e+016   2.9939e+015      1
    20140403      115413    2456751     2014.253414   2.1744e+016   3.5397e+015      1
    20140415      124252    2456763     2014.286383   8.1063e+015   1.3196e+015      1
    20140416      161356    2456764     2014.289524   6.2785e+015   1.0221e+015      1
    20140417      124615    2456765     2014.291869   7.5726e+015   1.2327e+015      1
    20140417      133226    2456765     2014.291957   9.6489e+015   1.5707e+015      1
    20140417      151505    2456765     2014.292152   5.9102e+015   9.6212e+014      1
    20140418       90355    2456766     2014.294186   6.8864e+015   1.1210e+015      1
    20140418       95154    2456766     2014.294277   9.4111e+015   1.5320e+015      1
    20140418      103952    2456766     2014.294368   7.2905e+015   1.1868e+015      1
    20140418      125100    2456766     2014.294618   1.1400e+016   1.8558e+015      1
    20140418      133859    2456766     2014.294709   9.9620e+015   1.6217e+015      1
    20140418      142658    2456766     2014.294800   9.2957e+015   1.5132e+015      1
    20140418      150100    2456766     2014.294865   9.3515e+015   1.5223e+015      1
    20140418      154859    2456766     2014.294956   6.6276e+015   1.0789e+015      1
    20140421       95707    2456769     2014.302506   7.6714e+015   1.2488e+015      1
    20140421      113258    2456769     2014.302688   7.4213e+015   1.2081e+015      1
    20140421      130853    2456769     2014.302871   7.0841e+015   1.1532e+015      1
    20140421      135652    2456769     2014.302962   4.2357e+015   6.8951e+014      1
    20140422      122056    2456770     2014.305519   1.4576e+016   2.3727e+015      1
    20140422      135858    2456770     2014.305706   1.1234e+016   1.8287e+015      1
    20140423      112053    2456771     2014.308145   1.0704e+016   1.7425e+015      1
    20140423      114454    2456771     2014.308190   1.3384e+016   2.1787e+015      1
    20140423      133525    2456771     2014.308401   1.1978e+016   1.9499e+015      1
    20140423      144129    2456771     2014.308526   1.0963e+016   1.7846e+015      1
    20140423      151430    2456771     2014.308589   1.5434e+016   2.5124e+015      1
    20140424      150306    2456772     2014.311307   1.3414e+016   2.1837e+015      1
    20140424      153608    2456772     2014.311370   1.0285e+016   1.6742e+015      1
    20140424      160912    2456772     2014.311433   1.1469e+016   1.8671e+015      1
    20140429       80532    2456777     2014.324211   8.8456e+015   1.4400e+015      1
    20140429       94729    2456777     2014.324405   9.8667e+015   1.6062e+015      1
    20140430      114107    2456778     2014.327361   4.9079e+015   7.9896e+014      1
    20140430      145943    2456778     2014.327739   4.2857e+015   6.9766e+014      1
    20140502       74228    2456780     2014.332387   8.3390e+015   1.3575e+015      1
    20140502       85719    2456780     2014.332529   7.4023e+015   1.2050e+015      1
    20140502      111726    2456780     2014.332796   4.1676e+015   6.7844e+014      1
    20140502      124653    2456780     2014.332966   5.9023e+015   9.6083e+014      1
    20140502      144512    2456780     2014.333191   7.6691e+015   1.2484e+015      1
    20140505      144414    2456783     2014.341408   4.3425e+015   7.0691e+014      1
    20140506      100256    2456784     2014.343613   7.0928e+015   1.1546e+015      1
    20140506      110856    2456784     2014.343738   8.2388e+015   1.3412e+015      1
    20140506      114158    2456784     2014.343801   8.4357e+015   1.3732e+015      1
    20140507      150711    2456785     2014.346931   4.1589e+015   6.7702e+014      1
    20140510       90806    2456788     2014.354467   8.5001e+015   1.3837e+015      1
    20140510       95705    2456788     2014.354561   5.7501e+015   9.3604e+014      1
